"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SCAI",455.343220430943,-0.484249448664787,0.310077643835293,-1.56170384512471,0.118357772560788,0.238428446659345
"SCAMP1",808.640639034844,-1.45047962821946,0.326764929577293,-4.43890851474123,9.04162362802957e-06,0.000883014233274634
"SCAMP1-AS1",67.9065551012062,0.0413866926373625,0.408264282801816,0.101372308038646,0.919254918195986,0.949046959240391
"SCAMP2",572.768261353946,-0.666344956562452,0.313878562654528,-2.12293872804518,0.0337589866089572,0.100726370576493
"SCAMP3",452.456222150077,-0.390543535566585,0.309847010850397,-1.26043990062938,0.20751071544229,0.350024001837982
"SCAMP4",371.077706868854,0.375407583378634,0.313624606542392,1.19699658619704,0.231307885353393,0.378643586838241
"SCAMP5",43.5255350207574,-0.671636489349881,0.435687133281749,-1.54155686051796,0.123181315491619,0.244909164133779
"SCAND1",444.286229159176,-0.11616461557097,0.307634503294606,-0.377605939278291,0.705723351912452,0.801907120194397
"SCAND2P",72.8688171437606,-0.104451960442268,0.399948453009651,-0.261163556593998,0.793966380692759,0.866688407355363
"SCAP",1330.58835225804,-0.398137386132028,0.308087186573037,-1.29228803885241,0.19625741265571,0.336448785337219
"SCAPER",187.303074237392,-0.290697315463423,0.353515858042358,-0.822303466308976,0.4109042044139,0.55961280886147
"SCARA3",724.672113809519,-0.150727850632227,0.364036992438028,-0.41404542330375,0.678840841143744,0.782320439526134
"SCARB1",596.397127699268,0.0341849305275461,0.345300158784492,0.0990006220903061,0.921137776175355,0.95014823694737
"SCARB2",1258.62761299355,-1.34832523190774,0.318209908220935,-4.23721951162999,2.26304861462528e-05,0.00160113815242493
"SCARF1",35.1631581093636,0.525903441128421,0.441277573901392,1.19177468385452,0.233349604921546,0.380817515053564
"SCARF2",14.9837033287046,0.00726195048029094,0.492169292802022,0.0147549848934035,0.988227652519026,NA
"SCARNA1",457.647035561086,-0.122133988024214,0.308366481676947,-0.396067650932844,0.692055121865059,0.792706430286579
"SCARNA10",3912.08317464536,0.0361290755735883,0.299295451720185,0.120713747455694,0.903917769732582,0.940438140497989
"SCARNA11",11.6412521228465,-0.245197223957314,0.501983635501476,-0.488456608176807,0.625226453717044,NA
"SCARNA13",703.879904323635,0.0535085394702148,0.321720702425422,0.166319851557015,0.867905244336638,0.915373594271463
"SCARNA14",23.6064578072469,0.135490684341541,0.475169928100011,0.28514153848773,0.775535707278726,NA
"SCARNA15",49.1776409821404,0.156156228344432,0.419841019689908,0.371941332601965,0.709936530284733,0.805051554664509
"SCARNA18",283.307326761009,0.0824948326827503,0.344998830318538,0.239116267746713,0.811015427782997,0.877777515905092
"SCARNA2",16405.0237969278,-0.107517719073832,0.309970160133723,-0.346864740229989,0.728692937185845,0.819068002598256
"SCARNA20",26.0858763544929,-0.0583119530548436,0.458609945270921,-0.127149342608338,0.898822198596209,NA
"SCARNA21",74.5418666604293,0.211671274458876,0.383122303504615,0.552490086122918,0.580612624875808,0.705171213406639
"SCARNA22",115.43732223452,0.280250986234706,0.358249962034921,0.782277783486236,0.434051340365524,0.580760784110427
"SCARNA23",20.7632877074646,-0.181149837045139,0.479583818222237,-0.377722996819702,0.705636382276778,NA
"SCARNA5",1691.71626629379,0.033268143978392,0.316964380386619,0.104958620075269,0.916408643692787,0.947466425144116
"SCARNA6",983.75867734052,0.103856788763181,0.298475073313338,0.347957997330493,0.727871727927606,0.818686916424598
"SCARNA7",1706.07101855526,-0.100378084234479,0.324707567105467,-0.309133800389305,0.75721974856061,0.840833638800849
"SCARNA8",46.5520623055753,0.128385586502724,0.422491423911836,0.303877378892109,0.761221312371814,0.843926943661454
"SCARNA9",21.6608892125148,0.121040799082231,0.485748425581057,0.249184130524851,0.803218354341277,NA
"SCART1",43.6999927113995,0.846718378100998,0.426435690095518,1.98557109024186,0.0470809691695488,0.126557281944845
"SCD",8208.40594780256,-0.90063092140221,0.37822355711363,-2.38121318586095,0.0172557224105617,0.0641861616191935
"SCD5",450.470755378359,-0.632853128883758,0.325973373835747,-1.94142583314993,0.0522066473932244,0.135637720940887
"SCFD1",632.793265244469,-1.02467713106189,0.328127902348555,-3.12279792034699,0.00179140699660467,0.0160424881108527
"SCFD2",296.154964337831,-0.185961863551861,0.32452168921015,-0.57303369769975,0.566621877931897,0.693639209329498
"SCG2",119.042450500868,-1.243651329045,0.366074421150536,-3.39726366331832,0.000680633522789887,0.0096205219567851
"SCG5",13.144382061531,-0.555118722793037,0.497306261524799,-1.11625122332258,0.264314613976644,NA
"SCGB3A2",15.4738230372842,0.690170786613795,0.4989903723652,1.3831344748044,0.166623636640295,NA
"SCHIP1",23.1439822894971,0.0723539876850769,0.477473865468492,0.1515349695927,0.879553727585291,NA
"SCIMP",24.3881743952426,0.430807127584069,0.467502693455233,0.921507263198948,0.356785650934987,NA
"SCIN",20.2178964908541,-0.0836917499666512,0.481845062800125,-0.173690168122294,0.862108964778753,NA
"SCLT1",297.853559804359,-0.575457508871764,0.333502096533943,-1.72549892445188,0.0844375974544663,0.189636596457716
"SCLY",96.4053817384105,-0.21890564570545,0.36942410029408,-0.592559190185996,0.553476197388795,0.683426495396868
"SCMH1",282.125558012928,-0.264845502247615,0.318627263224669,-0.831207912239665,0.40585618580452,0.555390919038395
"SCML1",57.345520632452,-0.901741672292217,0.41084879438379,-2.19482613705777,0.02817607183859,0.0894454080230501
"SCML2",74.9809388710486,-0.573024911141621,0.381950663139704,-1.50025897698737,0.133547331413243,0.259161558732836
"SCN11A",17.9800708664441,0.12908894323539,0.483830215194255,0.266806286960729,0.789618313383683,NA
"SCN1B",51.2219453170754,-0.404772597355521,0.408306551531612,-0.99134485066959,0.321517219561342,0.473639654170315
"SCN3B",17.7606080501727,-0.309698110398746,0.493315747686878,-0.62778881852221,0.530142291937546,NA
"SCN4A",18.2840126572439,0.148819238181752,0.48638490800838,0.305970098437322,0.759627412637307,NA
"SCN5A",205.237311277601,-0.064308661734815,0.381703101214285,-0.168478227004796,0.866207071160955,0.914329686225453
"SCN8A",230.906907321801,-0.183322147410326,0.33425556257082,-0.548449054969684,0.583383601124405,0.707329141829117
"SCNM1",352.577852498019,-0.603278990084617,0.314550656394191,-1.91790726810182,0.0551227704915667,0.140674013334995
"SCNN1A",696.381796169597,-0.111757531504574,0.348952639740451,-0.320265614232632,0.748766987307893,0.834599185261109
"SCNN1D",32.6929255372014,0.672658877558965,0.443377749175627,1.5171236689474,0.129235463418673,NA
"SCO1",821.113068845565,-0.700108972728745,0.306815685252955,-2.28185521920608,0.0224978894126736,0.0769506502384723
"SCO2",192.894638236031,-0.371735733298767,0.331818440839715,-1.120298595696,0.262586540301396,0.413766855555515
"SCOC",704.856400561199,-1.36755173457833,0.312367547955214,-4.37802115978578,1.19761725451983e-05,0.0010433120109783
"SCOC-AS1",12.7695214179913,-0.626019413095513,0.500533831179893,-1.25070349714387,0.211042674095146,NA
"SCP2",500.381462740866,-0.989407723103185,0.326649815569758,-3.02895540099239,0.002454009075488,0.0191883864467363
"SCPEP1",383.374200596265,-0.806262791011315,0.331581945605381,-2.43156420817573,0.0150337834257348,0.0586780343035538
"SCRG1",22.8577831425987,-0.0687692158696795,0.467777975040674,-0.147012513497883,0.883122143297745,NA
"SCRIB",2375.89262841464,0.526347575328088,0.296446435210485,1.77552337559522,0.0758115093610257,0.176324407714729
"SCRN1",1794.39378317862,-1.0571557507375,0.317881987404748,-3.32562332130969,0.000882210639185389,0.0112079260371112
"SCRN2",409.38920266969,-0.258766266604883,0.380004379399309,-0.680956011648938,0.495899324701029,0.635747998009949
"SCRN3",125.096093542333,-1.03302819875228,0.391838281775513,-2.63636363979391,0.00837998735628991,0.0408038471804747
"SCUBE1",19.8016382280875,0.0367841915613758,0.48092318517444,0.0764866255055544,0.939031954104961,NA
"SCUBE3",63.9724606121467,0.237494212962119,0.394654593264385,0.601777394753436,0.547322324197403,0.678378792457601
"SCX",19.4092050695892,0.304592401940037,0.484619825354253,0.628518244620682,0.529664498613367,NA
"SCYL1",1042.21823015829,-0.285121094568061,0.300896671656601,-0.947571447029685,0.343347667736486,0.494980325682026
"SCYL2",943.574130732732,-1.16199147986473,0.323812943500698,-3.58846520247956,0.000332630378696612,0.00667659032850911
"SCYL3",198.056426596947,-0.702675650400882,0.345453793484071,-2.03406552093133,0.0419449897473922,0.116987798735241
"SDAD1",607.597308858292,-0.966721687403347,0.309964115836728,-3.11881807606582,0.0018157803657165,0.0161662888899207
"SDAD1P1",18.2742392370523,0.137477072133664,0.499873645891003,0.275023645002563,0.783298072434999,NA
"SDC1",1277.78902373855,-0.564051080712562,0.369245749626482,-1.5275763669132,0.126617753181237,0.249686933667835
"SDC3",593.934352385388,0.0438603453032965,0.309132083382796,0.141882216893627,0.887173041067197,0.928956497457606
"SDC4",3998.07399522017,0.0701820147451536,0.381990433441184,0.183727152831852,0.854227506617212,0.906992575220962
"SDCBP",624.764665395074,-0.591621311656816,0.314548805373746,-1.88085696575402,0.0599913785638334,0.149599670957835
"SDCBP2",23.1331643012041,-0.331318224516797,0.46957464635865,-0.705570939755858,0.480455001518744,NA
"SDCBP2-AS1",70.4413138940249,-0.0147338852550638,0.392654148614155,-0.0375238242281815,0.970067344533823,0.981099543050082
"SDCCAG3",1000.76770919159,-0.705767565997005,0.303379658464702,-2.32635098071059,0.0199998344017903,0.071143855374813
"SDCCAG8",228.380762159464,-0.545141432847018,0.365107240304067,-1.49309948603872,0.135411147073501,0.261707689318329
"SDE2",943.176480309872,-0.840278370214066,0.311585124536588,-2.69678589908228,0.00700122686772402,0.0368087495953286
"SDF2",421.292438870228,-0.523557980847738,0.308981164847309,-1.69446568403762,0.0901768271937251,0.198317782765386
"SDF2L1",467.057084620574,0.0212795144233553,0.331484830478106,0.0641945346116246,0.948815329168879,0.96678302875053
"SDF4",1412.02117513986,-0.0521042974155819,0.305350348684201,-0.170637753125571,0.864508610560419,0.913063692110246
"SDHA",1149.25787900074,-0.64320309506557,0.318111944192966,-2.02193946755864,0.0431826057730092,0.11895215168454
"SDHAF1",200.150583688366,-0.121002518685475,0.331385059554734,-0.365141744314181,0.715005601528695,0.808722993567962
"SDHAF2",69.3054161464165,-0.211713459748646,0.404574964973831,-0.523298468955786,0.600766566273933,0.721302892153008
"SDHAF3",180.643532828181,-0.811579054852534,0.335485592703659,-2.41911745989467,0.0155582154231514,0.0600361042460616
"SDHAF4",51.311362846798,-0.696647949853709,0.408022700225551,-1.70737547069957,0.0877522865818469,0.194690883916689
"SDHAP1",77.8170884324029,-0.0803334307817454,0.384241246967347,-0.209070294810313,0.83439336356711,0.89323909823353
"SDHAP3",35.0879502444704,-0.903817312997718,0.439699067610889,-2.05553611452629,0.0398272511585255,0.113188588179334
"SDHB",1261.33376189263,-0.896192753968427,0.325083147845695,-2.75681086487392,0.00583681019042599,0.0326117763082876
"SDHC",410.011306729288,-0.473987891528641,0.313899907286826,-1.50999691470293,0.131044211442275,0.2558166210742
"SDHD",606.891812598646,-1.44451338354631,0.31460348702206,-4.59153646776018,4.39994739529603e-06,0.000536625965182485
"SDR16C5",24.4400651151654,-0.11359076257078,0.470381516169975,-0.24148645018129,0.809178116977079,NA
"SDR39U1",82.6567484114231,0.664303155829277,0.381987743003044,1.73906929737268,0.0820225743989368,0.186039866764574
"SDR42E1",690.981894840221,-1.05073686998304,0.331449869812734,-3.17012304327256,0.00152374398598972,0.0146825172946459
"SDSL",148.948447628137,-0.0950632997837247,0.34967695979811,-0.271860347443568,0.785729401416378,0.860751525741447
"SEC11A",1249.43705581155,-1.08213100307151,0.306737816509205,-3.52786955122318,0.000418918549758866,0.00751354474539501
"SEC11C",505.928673404883,-1.00335278572376,0.322867485607891,-3.10763031413541,0.00188593818805424,0.0165144026706936
"SEC13",1110.30020181508,-0.475150943138397,0.301402454684717,-1.57646673327671,0.114918279564816,0.234077220949106
"SEC14L1",620.648326193537,-0.401835442860727,0.346385228532775,-1.16008250283313,0.246015217277474,0.394746381713486
"SEC14L1P1",26.5266297334965,-0.415501370746861,0.460875096144478,-0.9015487584875,0.367296621599043,NA
"SEC14L2",307.005820792546,-0.0837296157318676,0.330480239136902,-0.253357404819543,0.799992040053194,0.871147794636157
"SEC14L4",148.381953999434,-0.212553356547701,0.360704294249321,-0.589273152375564,0.555678051800826,0.684890580496763
"SEC14L6",10.0996922489564,0.389545222276866,0.503541592395538,0.77361081618631,0.439160973878466,NA
"SEC16A",756.778706652938,0.742527674805304,0.34835153501069,2.13154701552418,0.0330441034663693,0.0992408041722151
"SEC22A",116.14606475862,-0.581511217048139,0.356103192358129,-1.63298512770231,0.10247212461462,0.215902933171244
"SEC22B",724.299940464915,-1.26786249089268,0.326333976012457,-3.88516852086613,0.000102258930698136,0.00358644473529102
"SEC22C",803.189188776527,-1.21715068526714,0.315035960056122,-3.86352937312398,0.000111760447477175,0.003722270871177
"SEC23A",1585.86244697903,-1.38973530501608,0.311798502746087,-4.45715836598423,8.30532479499192e-06,0.000818138379420512
"SEC23B",1914.15197094229,-1.30647501367778,0.312147371044631,-4.18544295057025,2.84610546062327e-05,0.00179508683148236
"SEC23IP",1393.0920445973,-0.92350911804788,0.302327823597901,-3.05466135090549,0.00225314779772549,0.0184018817157936
"SEC24A",394.347363658678,-0.810504455069069,0.333139305006891,-2.43292953694642,0.0149772152171907,0.0584928996862897
"SEC24B",638.529997786953,-0.791527633457719,0.319509091206413,-2.47732429293027,0.0132371567547117,0.0538484845618927
"SEC24B-AS1",14.9315240737617,-0.376802353420155,0.4924605651114,-0.765142186227477,0.444186881561369,NA
"SEC24C",558.637328092163,-0.223612504528883,0.310020629602956,-0.721282660496701,0.470735623028681,0.612004100355867
"SEC24D",450.854561372335,-0.762448343830373,0.405755102168662,-1.8790850435528,0.0602328820033801,0.149891622023957
"SEC31A",1253.96802401717,-0.718897184348896,0.332447074554284,-2.16244100000799,0.0305842001776368,0.0945584904574643
"SEC31B",112.794621116439,0.27394785257148,0.367727030226026,0.74497611014098,0.456286162150846,0.600041137040843
"SEC61A1",3935.63323786925,-0.999663676250058,0.304584630836677,-3.28205554398472,0.00103053303484071,0.0119863815115079
"SEC61A2",88.7866810330272,-0.46217547351888,0.394815423243613,-1.17061149668843,0.241754974036395,0.390021492683253
"SEC61B",629.59375752534,-0.80383549812432,0.301719039473559,-2.66418552679624,0.00771749863889892,0.0389709335842822
"SEC61G",709.683728767892,-0.748627577767289,0.314477527620789,-2.3805439562919,0.0172870984492711,0.0642794955695022
"SEC62",602.784011408639,-0.893978898018373,0.313199108249914,-2.85434688180859,0.00431254147469593,0.0267959272804251
"SEC63",266.216157849663,-0.388064030372825,0.347110246128717,-1.11798494772442,0.263573422142847,0.414760536244938
"SECISBP2",810.749119630401,-0.672865863916608,0.300166044431701,-2.24164550387614,0.0249842925707496,0.0823761201495929
"SECISBP2L",625.362880785873,-1.01681157712215,0.323649173029897,-3.14170917726468,0.00167964781194695,0.0155415967339542
"SECTM1",92.9778214939314,-0.00565103347343371,0.434783813066178,-0.0129973409855844,0.989629914268206,0.992779887708603
"SEH1L",942.709965768811,-0.559046289714296,0.303495425516046,-1.84202542349272,0.0654714311650221,0.15831328313808
"SEL1L",1673.43494048477,-1.35922466454903,0.379030024326469,-3.58606067412299,0.000335710881606414,0.00670661698037535
"SEL1L3",1519.25701848109,-0.971387395422986,0.312269145562634,-3.11073767365898,0.00186620645416418,0.016413900997271
"SELK",287.617535754497,-0.455799062049265,0.324539198477998,-1.40444995300057,0.160184904750211,0.293251724093652
"SELL",37.7896116350295,-0.732437606373593,0.476812567511182,-1.53611220903152,0.124510862411632,0.246671736392846
"SELM",420.147073998526,0.0778675968956186,0.30943520044349,0.251644275712708,0.801316032537575,0.871922262951499
"SELO",397.686054552166,-0.147461061820913,0.339941297268802,-0.433783900354745,0.664445373769029,0.770592959290544
"SELT",1005.74600635717,-1.2407777033751,0.30952623864597,-4.00863496678961,6.1070731878803e-05,0.00273451675678305
"SEMA3A",50.8066881168642,-0.8634563100177,0.47340359431349,-1.82393272968248,0.0681622428378581,0.162735499588204
"SEMA3B",304.734837266242,0.137876364433384,0.318679253489582,0.432649326630519,0.665269548510801,0.771032510951362
"SEMA3C",410.723213735011,-1.16626483772207,0.334275785948752,-3.48893005938777,0.000484958020058925,0.00805495772357275
"SEMA3D",14.6638481814334,-0.522219053876658,0.494497434359247,-1.05606018877192,0.290940717373634,NA
"SEMA3E",13.871625176783,-0.418825544781647,0.499835638296906,-0.83792653562822,0.402071964508362,NA
"SEMA3F",112.363785309061,0.013844707242556,0.370495438757036,0.0373680909244206,0.970191514646197,0.98112141864432
"SEMA3F-AS1",22.1020290636879,-0.424836279618483,0.470757676193179,-0.902452155542012,0.366816726089593,NA
"SEMA3G",65.9037652882352,-0.1163064600009,0.448830060649057,-0.259132509602204,0.795533002219859,0.86798974409368
"SEMA4B",438.080216110061,0.339000865408931,0.309762626615983,1.09438917506725,0.273784329514258,0.425796343548886
"SEMA4C",541.689934513924,0.16569715754884,0.328467808200685,0.504454784949897,0.613941827966498,0.730885846326948
"SEMA4D",197.149435436025,0.183963883232274,0.341952804281623,0.537980332165274,0.590590626940239,0.713500336660066
"SEMA4F",160.386307758575,-0.373806821309683,0.344837327812668,-1.08400915782746,0.278360738427336,0.429766590028409
"SEMA4G",102.935505908465,-0.00594799148979823,0.388110977522777,-0.0153254915069986,0.987772505588399,0.991488846728722
"SEMA6A",93.4647695670312,-0.00871789307434597,0.398958234012743,-0.0218516434331006,0.982566298503175,0.988587682167793
"SEMA6A-AS1",10.5593666163286,0.525453757275213,0.503190455085753,1.04424428556711,0.296372382489826,NA
"SEMA6B",1320.93111478182,-0.254230736166188,0.312408307165116,-0.813777131834783,0.415772637939312,0.564489130184452
"SEMA6C",60.079104105413,-0.165361721105591,0.397039351046516,-0.416486982133461,0.677053691215266,0.780971858196964
"SEMA7A",280.792023612675,-0.275794046945184,0.397298408544251,-0.69417355069638,0.487573377489993,0.628218600677819
"SENP1",455.248704732311,-0.886466568377625,0.309873412416105,-2.8607377492176,0.00422656513985927,0.0264801336502142
"SENP2",534.252273375606,-0.922544650261836,0.315084975653649,-2.92792332718499,0.00341234182182031,0.0232191548194638
"SENP3",472.432244373673,-0.410910765466286,0.315602959266639,-1.30198641489646,0.192921029665727,0.3328786669359
"SENP3-EIF4A1",10.5298223461972,0.305440276331791,0.503417634485804,0.606733366906726,0.544027874772257,NA
"SENP5",1219.54660664287,-0.962260481077866,0.316943876717349,-3.03605954165826,0.00239692026202395,0.0189380341141551
"SENP6",1346.5896934812,-0.57664815010416,0.317781208095277,-1.81460745762937,0.0695842556185947,0.165354607060999
"SENP7",197.384125339061,-0.530939991951105,0.355863086196778,-1.49197827070357,0.135704841851083,0.262077545580601
"SENP8",74.8860723993033,-0.470525814399478,0.407122245619251,-1.15573594777114,0.247789179556008,0.396949779677248
"SEP15",1214.37300323635,-0.943126158773129,0.313079884591921,-3.01241378059926,0.00259179049404428,0.0198864404234458
"SEPHS1",616.414275890349,-0.76190105618716,0.314883772865527,-2.41962629338964,0.0155364646478676,0.0600180893757443
"SEPHS2",195.319874853122,0.918533893470085,0.395709441944388,2.3212331981686,0.0202742613609375,0.0718207997201011
"SEPN1",461.104100349436,0.836560797729189,0.332591720116119,2.51527848449479,0.011893839331641,0.0503013561694169
"SEPP1",20.0902674234825,-0.211896560913211,0.485769941510445,-0.436207642355029,0.662686083598732,NA
"SEPSECS",319.569721037377,-1.11457418940808,0.365003971977376,-3.05359468657281,0.00226117352006994,0.0184436866866341
"SEPSECS-AS1",98.3141600774759,0.0991938667353983,0.39260007125561,0.252658809811617,0.800531880303843,0.87143924338414
"SEPT1",35.1943748539409,0.171943883979717,0.439657826312965,0.391085689117976,0.695733898379443,0.795213165177361
"SEPT10",1155.22314160434,-1.08243735260046,0.328494353027071,-3.29514751966302,0.000983700249425195,0.0117218540099016
"SEPT11",1960.97619813886,-0.970471458106887,0.308399724665134,-3.14679742065477,0.00165069284470013,0.0154636229474981
"SEPT14",15.9111284316072,0.21764887783928,0.492352046767362,0.442059455766047,0.65844618244267,NA
"SEPT14P12",12.8246453203372,-0.0795699359890601,0.500468988767218,-0.158990742233722,0.873676167682381,NA
"SEPT2",3795.50054935412,-1.10497060689759,0.306278600919426,-3.60773035915846,0.000308887255250291,0.00641905302802748
"SEPT3",104.592434559534,-0.40311911800885,0.394722079263463,-1.02127329375913,0.30712497561529,0.458984996817528
"SEPT4",37.7436676858255,-0.224499654788436,0.450970990852811,-0.497813959970895,0.618615175545705,0.735014468179467
"SEPT5",48.7036068133048,-0.126752366926335,0.428689947307211,-0.295673756108633,0.767479241119231,0.848294421005772
"SEPT6",145.363901329934,-0.643257606273595,0.364948382346397,-1.76259886983972,0.077968167836067,0.179447954684417
"SEPT7",1419.51640546781,-1.25749045446062,0.311467606528699,-4.037307341445,5.40682150666469e-05,0.00251780931688538
"SEPT7-AS1",13.4065530768931,-0.0254679628422093,0.499302925068555,-0.0510070371382513,0.959319913024115,NA
"SEPT7P2",117.774722199075,-0.25940776121316,0.366733805356573,-0.707346193408429,0.479351365672524,0.620120576704954
"SEPT8",702.395886876869,-0.648622971599736,0.310805243287312,-2.08691129126204,0.0368961540387952,0.107193300987144
"SEPT9",4238.48196477567,-0.0681622593093256,0.302465871104119,-0.225355208045478,0.821702954203765,0.885527899649366
"SEPW1",1333.07220508583,-0.266501961304414,0.349099886695901,-0.763397444286661,0.445226403651843,0.590713771774296
"SERAC1",180.638113972327,-0.771265188841547,0.339844348600789,-2.2694659835216,0.0232400035609216,0.078452245586488
"SERBP1",3491.93788257786,-0.685118303171765,0.29761686166704,-2.30201440648965,0.0213343597518495,0.0744273139125716
"SERBP1P5",13.988304020465,-0.150121371685241,0.498143995655814,-0.301361399503779,0.763138925608713,NA
"SERF2",1728.64038275334,-0.3107484806201,0.294005236374849,-1.05694879605445,0.290534956840426,0.442053125249884
"SERGEF",105.440175605029,-0.257621537972267,0.365328693574564,-0.705177399156812,0.480699844355328,0.621300182359137
"SERHL2",75.0892773891398,-0.589646590563974,0.385487030525975,-1.52961460145478,0.126112153054783,0.249188741246652
"SERINC1",1137.05700608726,-1.51189274898734,0.360795153232014,-4.19044639442564,2.78406185089803e-05,0.00179508683148236
"SERINC2",522.396649826517,-0.2141684113211,0.323852990747485,-0.661313674537257,0.508411173721823,0.646160529047407
"SERINC3",1300.1072180219,-1.43988117219042,0.340727640592915,-4.22590069207424,2.37986936331096e-05,0.00162254620476559
"SERINC5",890.433789687128,-1.13285394242385,0.312584131270548,-3.62415691999202,0.000289905560777593,0.00619976565008811
"SERP1",2347.26606249755,-0.954906725628103,0.339712827368354,-2.81092337026382,0.0049399549696453,0.0292314861304854
"SERPINA1",52.9271090540982,-0.113559298942962,0.409874632795514,-0.277058617090893,0.781735097151312,0.857538089268435
"SERPINA10",25.295191534562,0.383543807671378,0.461227209698978,0.831572378224821,0.405650358582921,NA
"SERPINA3",14.7595177871052,0.978195807404107,0.501369379172589,1.95104816536348,0.0510513164395154,NA
"SERPINA5",29.6713290002005,-0.614996922538734,0.470886911059139,-1.30603953538538,0.191539113194979,NA
"SERPINB1",691.678758643957,-0.731635232919508,0.329747828896206,-2.21877194876028,0.026502243323265,0.0855858174767701
"SERPINB5",443.036192890048,-1.34278955985711,0.329293854020025,-4.07778506481159,4.54667677204324e-05,0.00229078137627908
"SERPINB6",574.52694040135,-0.871005069442598,0.305339310998804,-2.85258084389274,0.00433657802059781,0.0268800668595235
"SERPINB8",429.70314371927,-0.429410610174719,0.468719049458197,-0.916136458868239,0.359595327382668,0.51173523782364
"SERPINB9",531.101066487363,-0.820471133276654,0.343892011217154,-2.38583946853758,0.0170401875003733,0.0636200119911895
"SERPINB9P1",29.6475627717668,0.163522198362884,0.452781737810632,0.361150162887696,0.717987195595062,NA
"SERPINE1",1135.61612536701,-0.211168928045493,0.399511055289668,-0.528568421948634,0.597104870894872,0.71845579034856
"SERPINE2",1101.64360849662,-0.296543457281533,0.303342127912676,-0.977587449926838,0.328278406916134,0.480559861638258
"SERPINF1",28.9396255760838,-0.152734582541628,0.454827251494006,-0.335807896382482,0.73701573517283,NA
"SERPINF2",46.218048329779,-0.19968977644983,0.463134291040052,-0.431170354502125,0.666344507871302,0.771747107515591
"SERPINH1",1812.98068948621,-0.328441964221742,0.302452356698813,-1.08592959171024,0.277510143667211,0.429202282584819
"SERPINH1P1",13.474900438441,-0.318566944860152,0.502353398072635,-0.634149079278429,0.52598353547819,NA
"SERPINI1",51.1218650710745,-0.601826272251431,0.438239672495819,-1.37328112907709,0.169664966819104,0.305115793439889
"SERTAD1",587.532215135305,0.367055458772423,0.32471656642091,1.1303872260605,0.258313094304374,0.408894621219012
"SERTAD2",827.102112838682,0.0561452536363152,0.35370883490401,0.158732969312321,0.873879261727416,0.919323035415625
"SERTAD3",335.89735594747,-0.515881053647867,0.319115314286615,-1.61659760767396,0.105965168656476,0.221080148226593
"SESN1",185.472683449655,-0.639108295698428,0.336120431781046,-1.9014264985675,0.0572461714256121,0.14468017984535
"SESN2",1358.66406128937,-0.233036214622717,0.473839761380908,-0.491803840909384,0.622858021016364,0.738313615525108
"SESN3",106.716294928558,-0.680255448293665,0.386205721909442,-1.761381071545,0.0781739265683476,0.179762130298844
"SESTD1",137.471575534861,-0.601699915102652,0.379066534651185,-1.58732006151989,0.112440173848427,0.23056987450808
"SET",9569.0866321752,-1.14367759881604,0.29802010471397,-3.83758538677685,0.000124250036708057,0.00392055468527286
"SETD1A",251.416451481096,1.69863195794142,0.337290921130179,5.03610340963144,4.75103959778317e-07,8.81765407090018e-05
"SETD1B",240.294265118268,1.29809419033242,0.362090833432989,3.58499600231568,0.000337083368498179,0.00670661698037535
"SETD2",1102.23431394533,-0.378391998081822,0.306123627477122,-1.23607576847397,0.216430401030872,0.360557787901828
"SETD3",888.280813150036,-1.07647729484691,0.319953743689178,-3.36447788494285,0.000766886299195781,0.0102620124843272
"SETD4",237.771124720421,-0.713598803914796,0.331917934658146,-2.1499254165032,0.0315611148160119,0.0962985105318099
"SETD5",1692.12352681299,-0.131951351342456,0.319709274104787,-0.412722939338969,0.679809616141995,0.782670317748304
"SETD6",381.764541808699,0.00440865339087592,0.319243013163898,0.0138097098733138,0.988981795914133,0.99231378817491
"SETD7",2371.35102132461,-1.25603584553742,0.331666371602696,-3.78704611947222,0.000152448812467688,0.00439374206522658
"SETD8",773.514204991289,-0.942262575283778,0.326400776530605,-2.88682700237212,0.0038914813334135,0.025128412156943
"SETD9",98.5927476831686,-0.0242345369629522,0.370468999489206,-0.0654158296547518,0.947842920832756,0.966484309593461
"SETDB1",628.152862903603,-0.531333886494085,0.308465539531961,-1.72250646636343,0.0849778124326744,0.190382411828696
"SETDB2",203.073144687627,-0.546961252834949,0.353741105202169,-1.54621909863246,0.122051662533738,0.243448481012995
"SETMAR",147.035274776857,-0.379447387771956,0.345940944037105,-1.09685596432684,0.272704361201477,0.424331962277777
"SETX",2784.01405298418,-0.876202644935133,0.297157727932579,-2.94861133523652,0.00319205139379525,0.02247246297358
"SEZ6",14.4091522598024,0.536180664952732,0.494560752552146,1.08415530788848,0.278295943623477,NA
"SEZ6L2",260.517960053071,0.704948081083674,0.327908754893574,2.14983000777906,0.0315686636384487,0.0962985105318099
"SF1",1277.12735395824,0.618892545048204,0.319114379535113,1.9394066351689,0.0524518432259916,0.135916289832466
"SF3A1",688.813012249535,0.63455232500103,0.313030992689428,2.02712300002383,0.0426498352440794,0.118168279994738
"SF3A2",409.858843848162,1.42860428116151,0.325166730182238,4.39345156978654,1.1156505180674e-05,0.000992154203775774
"SF3A3",1631.23095559216,-0.961430726135284,0.303163701160922,-3.17132533497125,0.0015174509223685,0.0146803910953466
